,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
4923,14879,Hoppin' Frog Brewery,1306023336,4.0,4.0,4.0,UCLABrewN84,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4924,14879,Hoppin' Frog Brewery,1306012285,4.0,4.0,3.5,wordemupg,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4925,14879,Hoppin' Frog Brewery,1305550595,3.5,3.5,4.0,portia99,Russian Imperial Stout,4.0,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4926,14879,Hoppin' Frog Brewery,1305313049,3.0,3.0,4.0,teromous,Russian Imperial Stout,3.5,2.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4927,14879,Hoppin' Frog Brewery,1305258872,4.5,4.0,4.0,ktrillionaire,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4928,14879,Hoppin' Frog Brewery,1305118961,4.0,4.5,4.0,mdaschaf,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4929,14879,Hoppin' Frog Brewery,1304908529,3.5,4.0,3.5,jordanblaskey,Russian Imperial Stout,4.5,3.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4931,14879,Hoppin' Frog Brewery,1304802031,4.0,4.0,4.5,AnPiobaire,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4932,14879,Hoppin' Frog Brewery,1304297584,4.0,4.5,3.5,output01x,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4933,14879,Hoppin' Frog Brewery,1304155399,4.5,4.5,4.0,rootbeerman,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4934,14879,Hoppin' Frog Brewery,1304124380,4.5,5.0,4.5,SolomonGrundy,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4935,14879,Hoppin' Frog Brewery,1304040419,4.5,4.5,4.0,PrivateEquity,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4936,14879,Hoppin' Frog Brewery,1303532467,4.0,4.0,4.0,Franz4,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4937,14879,Hoppin' Frog Brewery,1303522362,4.0,4.0,4.5,nhindian,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4938,14879,Hoppin' Frog Brewery,1303514131,4.0,4.5,3.0,KajII,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4939,14879,Hoppin' Frog Brewery,1303434295,4.0,4.5,4.5,bound4er,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4940,14879,Hoppin' Frog Brewery,1303356395,4.5,4.0,4.0,comfortablynumb1,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4941,14879,Hoppin' Frog Brewery,1303280935,4.0,4.5,4.0,azdback,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4942,14879,Hoppin' Frog Brewery,1302991180,3.5,3.5,4.0,Gushue3,Russian Imperial Stout,4.5,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4943,14879,Hoppin' Frog Brewery,1302747482,4.5,4.0,4.5,Satchboogie,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4944,14879,Hoppin' Frog Brewery,1302575520,3.5,4.0,4.0,dmfrench,Russian Imperial Stout,4.0,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4945,14879,Hoppin' Frog Brewery,1302563267,4.5,4.5,4.5,InebriatedJoker,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4946,14879,Hoppin' Frog Brewery,1244340938,4.0,4.5,4.0,Mdog,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4947,14879,Hoppin' Frog Brewery,1301961705,3.0,4.0,4.0,Hojaminbag,Russian Imperial Stout,3.5,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4948,14879,Hoppin' Frog Brewery,1301869544,4.0,4.0,4.0,FanofHefe,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4949,14879,Hoppin' Frog Brewery,1301803625,3.5,4.0,4.5,samie85,Russian Imperial Stout,3.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4950,14879,Hoppin' Frog Brewery,1301798280,3.5,4.0,4.0,tsatem,Russian Imperial Stout,3.0,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4951,14879,Hoppin' Frog Brewery,1301765420,4.5,4.0,4.0,womencantsail,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4952,14879,Hoppin' Frog Brewery,1301525585,4.5,4.0,3.5,larryi86,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4953,14879,Hoppin' Frog Brewery,1301458121,4.0,4.0,2.5,scottfrie,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4954,14879,Hoppin' Frog Brewery,1301423169,4.0,4.5,4.5,sixerofelixir,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4955,14879,Hoppin' Frog Brewery,1300581424,4.5,4.0,4.0,CaptCleveland,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4956,14879,Hoppin' Frog Brewery,1301362942,4.5,4.0,3.5,DelMontiac,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4957,14879,Hoppin' Frog Brewery,1301358493,4.0,4.0,4.0,cjbeatty130,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4958,14879,Hoppin' Frog Brewery,1301277305,5.0,4.5,4.5,PorterLambic,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4959,14879,Hoppin' Frog Brewery,1301163757,4.5,4.0,3.5,Pahn,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4960,14879,Hoppin' Frog Brewery,1300856011,4.5,4.0,4.0,ChugginOil,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4961,14879,Hoppin' Frog Brewery,1300770079,4.0,3.5,4.0,Tropicalslip,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4962,14879,Hoppin' Frog Brewery,1300671221,4.0,4.0,4.0,metter98,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4963,14879,Hoppin' Frog Brewery,1300370835,4.0,4.0,4.0,Brenden,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4964,14879,Hoppin' Frog Brewery,1300236281,3.0,3.0,4.0,Blanco,Russian Imperial Stout,4.0,3.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4965,14879,Hoppin' Frog Brewery,1300231554,3.5,4.0,4.5,GarthDanielson,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4966,14879,Hoppin' Frog Brewery,1300162966,4.0,4.5,4.0,GradyS1,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4967,14879,Hoppin' Frog Brewery,1300072430,4.0,4.5,4.5,ObeerwanCO,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4968,14879,Hoppin' Frog Brewery,1299897363,4.0,4.5,4.5,jmkratt,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4969,14879,Hoppin' Frog Brewery,1299119025,4.5,4.0,4.5,DaveHS,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4970,14879,Hoppin' Frog Brewery,1299116659,4.5,4.0,3.5,Kinsman,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4971,14879,Hoppin' Frog Brewery,1299096544,4.0,4.0,3.5,treehouse,Russian Imperial Stout,3.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4972,14879,Hoppin' Frog Brewery,1298903369,5.0,4.0,4.5,bucklemyshoe,Russian Imperial Stout,5.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4973,14879,Hoppin' Frog Brewery,1298860573,4.0,4.0,3.5,callmescraps,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4974,14879,Hoppin' Frog Brewery,1298766364,4.0,4.0,4.0,Urbancaver,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4975,14879,Hoppin' Frog Brewery,1298765877,4.5,4.0,4.5,brew3crew,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4976,14879,Hoppin' Frog Brewery,1298563332,4.5,4.0,4.0,CuriousMonk,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4977,14879,Hoppin' Frog Brewery,1298512479,4.5,4.5,4.5,warnerry,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4978,14879,Hoppin' Frog Brewery,1298165938,4.0,4.0,3.5,meatyard,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4979,14879,Hoppin' Frog Brewery,1298146049,3.5,4.0,4.5,Contagion,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4980,14879,Hoppin' Frog Brewery,1298077583,4.5,4.0,3.5,aepb1,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4981,14879,Hoppin' Frog Brewery,1297705882,3.5,4.0,4.5,chilly460,Russian Imperial Stout,3.5,3.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4982,14879,Hoppin' Frog Brewery,1297063901,4.5,4.5,3.0,harrymel,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4983,14879,Hoppin' Frog Brewery,1296967652,4.0,4.5,4.5,rowingbrewer,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4984,14879,Hoppin' Frog Brewery,1296882906,3.5,3.5,4.5,AdamBear,Russian Imperial Stout,3.5,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4985,14879,Hoppin' Frog Brewery,1296783775,5.0,5.0,4.5,Avagadro,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4986,14879,Hoppin' Frog Brewery,1296616328,2.0,2.5,3.0,sweemzander,Russian Imperial Stout,2.5,2.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4987,14879,Hoppin' Frog Brewery,1296091889,4.0,4.0,4.5,JAXSON,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4988,14879,Hoppin' Frog Brewery,1295577867,4.0,4.5,4.5,velosuds,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4989,14879,Hoppin' Frog Brewery,1294877124,4.5,4.5,4.5,THECPJ,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4991,14879,Hoppin' Frog Brewery,1295493150,4.5,4.5,4.0,smakawhat,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4992,14879,Hoppin' Frog Brewery,1295492970,5.0,4.0,4.0,Gunslinger711,Russian Imperial Stout,4.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4993,14879,Hoppin' Frog Brewery,1295489823,3.5,3.5,4.0,redsand22,Russian Imperial Stout,4.0,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4994,14879,Hoppin' Frog Brewery,1295483338,4.5,4.0,4.5,LiquidCucumber,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4995,14879,Hoppin' Frog Brewery,1295280927,5.0,4.5,4.0,thagr81us,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4996,14879,Hoppin' Frog Brewery,1295159168,4.5,4.5,4.0,dfclav,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4997,14879,Hoppin' Frog Brewery,1295026038,4.0,5.0,3.5,PhageLab,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4998,14879,Hoppin' Frog Brewery,1295023151,2.5,4.0,4.0,bismarksays,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4999,14879,Hoppin' Frog Brewery,1294718929,4.5,4.5,3.0,TCgoalie,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5000,14879,Hoppin' Frog Brewery,1294713411,4.0,4.5,4.5,birderbeerer,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5001,14879,Hoppin' Frog Brewery,1294609114,4.0,3.5,3.0,goldbot,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5002,14879,Hoppin' Frog Brewery,1294420681,4.5,4.5,5.0,BB1313,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5003,14879,Hoppin' Frog Brewery,1294254560,4.0,4.5,4.0,thedoubler55,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5004,14879,Hoppin' Frog Brewery,1293984491,4.5,4.0,3.5,elgiacomo,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5005,14879,Hoppin' Frog Brewery,1293888568,4.0,3.5,4.0,KidsDoc,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5006,14879,Hoppin' Frog Brewery,1293680841,4.0,4.0,4.0,youradhere,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5007,14879,Hoppin' Frog Brewery,1293077278,4.5,4.0,4.0,FosterJM,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5009,14879,Hoppin' Frog Brewery,1292628487,4.5,4.0,4.0,tchaos,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5010,14879,Hoppin' Frog Brewery,1292626396,4.5,4.0,5.0,mikeg67,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5011,14879,Hoppin' Frog Brewery,1292318396,4.0,4.0,4.0,mdagnew,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5012,14879,Hoppin' Frog Brewery,1292299568,4.5,4.0,4.0,superspak,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5013,14879,Hoppin' Frog Brewery,1292002818,4.5,4.5,4.0,unclejimbay,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5014,14879,Hoppin' Frog Brewery,1291962107,4.0,4.5,4.5,Beaver13,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5015,14879,Hoppin' Frog Brewery,1291955991,4.0,4.5,3.5,GregSVT,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5016,14879,Hoppin' Frog Brewery,1291844754,4.0,4.5,4.0,zhanson88,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5017,14879,Hoppin' Frog Brewery,1291692265,4.0,4.5,4.0,beer2day,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5018,14879,Hoppin' Frog Brewery,1291432983,4.0,4.0,5.0,cosmicevan,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5019,14879,Hoppin' Frog Brewery,1291339035,4.0,4.5,4.0,BarrytheBear,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5020,14879,Hoppin' Frog Brewery,1290736355,4.0,4.0,4.0,chalsk,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5021,14879,Hoppin' Frog Brewery,1289444766,4.0,4.5,5.0,deltatauhobbit,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5022,14879,Hoppin' Frog Brewery,1326155901,4.5,4.0,4.5,beergod1,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5023,14879,Hoppin' Frog Brewery,1326114214,4.5,4.0,4.0,StJamesGate,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5024,14879,Hoppin' Frog Brewery,1325905866,4.0,3.5,4.0,Hopdaemon39,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5025,14879,Hoppin' Frog Brewery,1325901485,4.0,4.0,3.5,rka758,Russian Imperial Stout,3.5,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5026,14879,Hoppin' Frog Brewery,1288614385,4.0,4.0,3.5,HURTemHIZZY,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5027,14879,Hoppin' Frog Brewery,1325774367,5.0,3.5,4.5,deadonhisfeet,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5028,14879,Hoppin' Frog Brewery,1325732794,4.0,4.0,4.0,tjkinate,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5029,14879,Hoppin' Frog Brewery,1325527866,4.0,4.0,4.5,Brent,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5030,14879,Hoppin' Frog Brewery,1325481839,4.0,4.0,4.5,Viciousknishs,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5031,14879,Hoppin' Frog Brewery,1325478434,4.5,4.5,4.0,HardTarget,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5032,14879,Hoppin' Frog Brewery,1325394732,4.0,4.0,3.5,jtingue,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5033,14879,Hoppin' Frog Brewery,1289365407,4.5,4.0,5.0,wcintula,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5034,14879,Hoppin' Frog Brewery,1289080806,4.5,4.0,3.5,ksimons,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5035,14879,Hoppin' Frog Brewery,1288675993,4.0,3.5,4.0,wvsabbath,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5036,14879,Hoppin' Frog Brewery,1288579214,4.0,4.5,4.0,feelmefoam,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5037,14879,Hoppin' Frog Brewery,1288235440,4.5,4.5,4.0,asabreed,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5038,14879,Hoppin' Frog Brewery,1288206402,4.0,4.0,3.5,ElGallo,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5039,14879,Hoppin' Frog Brewery,1287966967,4.5,4.0,4.5,TKEbeerman,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5040,14879,Hoppin' Frog Brewery,1287857928,3.5,4.0,3.5,alleykatking,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5041,14879,Hoppin' Frog Brewery,1287714712,4.0,4.5,4.0,Hex92,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5042,14879,Hoppin' Frog Brewery,1287634255,4.0,4.0,4.5,LtCracker20,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5043,14879,Hoppin' Frog Brewery,1287537356,4.0,4.0,3.5,domtronzero,Russian Imperial Stout,4.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5044,14879,Hoppin' Frog Brewery,1287467200,5.0,4.5,4.0,dragonWhale,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5045,14879,Hoppin' Frog Brewery,1287344561,5.0,4.5,4.0,junjun,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5046,14879,Hoppin' Frog Brewery,1287020425,5.0,5.0,5.0,nismo80,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5047,14879,Hoppin' Frog Brewery,1287008263,4.0,4.0,5.0,Arenbeer,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5048,14879,Hoppin' Frog Brewery,1286612683,4.5,4.0,4.0,codewarrior,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5049,14879,Hoppin' Frog Brewery,1286591636,4.0,4.0,4.0,jillmart,Russian Imperial Stout,3.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5050,14879,Hoppin' Frog Brewery,1286129529,4.0,3.0,4.0,ccahoon22,Russian Imperial Stout,4.0,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5051,14879,Hoppin' Frog Brewery,1284433077,4.0,3.5,4.0,hopsbreath,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5052,14879,Hoppin' Frog Brewery,1286077096,3.5,4.5,4.0,bamadog,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5053,14879,Hoppin' Frog Brewery,1286059254,4.5,4.0,4.0,sixthglass,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5054,14879,Hoppin' Frog Brewery,1286054269,4.5,4.5,4.5,soupyman10,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5055,14879,Hoppin' Frog Brewery,1285884416,4.0,3.5,4.0,emmasdad,Russian Imperial Stout,4.0,3.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5056,14879,Hoppin' Frog Brewery,1285789137,4.5,4.0,3.5,Spica66,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5057,14879,Hoppin' Frog Brewery,1285734827,4.0,3.5,4.0,bum732,Russian Imperial Stout,4.0,3.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5058,14879,Hoppin' Frog Brewery,1285727933,4.5,4.0,4.0,MbpBugeye,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5059,14879,Hoppin' Frog Brewery,1285619214,5.0,4.5,4.0,bigfnjoe,Russian Imperial Stout,5.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5060,14879,Hoppin' Frog Brewery,1285038092,4.5,3.5,5.0,DoubleSimcoe,Russian Imperial Stout,4.5,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5061,14879,Hoppin' Frog Brewery,1284427429,4.5,4.0,4.0,herman77,Russian Imperial Stout,5.0,5.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5062,14879,Hoppin' Frog Brewery,1284338719,4.5,4.0,4.0,Manoftyr,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5063,14879,Hoppin' Frog Brewery,1284013337,4.0,4.0,3.0,Xul,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5064,14879,Hoppin' Frog Brewery,1283993930,3.5,4.0,3.0,Huhzubendah,Russian Imperial Stout,3.5,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
5065,14879,Hoppin' Frog Brewery,1283943375,4.5,4.0,3.5,Jeffo,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
